regional_fuel_market	fuel	tier	period	unit_cost	max_avail_at_cost	fixed_cost	max_age
Hawaii_Biodiesel	Biodiesel	base	2020	22.0055885806	.	0.0	.
Hawaii_Biodiesel	Biodiesel	base	2025	22.4047951185	.	0.0	.
Hawaii_Biodiesel	Biodiesel	base	2030	22.9177524806	.	0.0	.
Hawaii_Biodiesel	Biodiesel	base	2035	23.5607996616	.	0.0	.
Hawaii_Biodiesel	Biodiesel	base	2040	24.1389696444	.	0.0	.
Hawaii_Biodiesel	Biodiesel	base	2045	24.7759983082	.	0.0	.
Hawaii_Coal	Coal	base	2020	2.52784108456	.	0.0	.
Hawaii_Coal	Coal	base	2025	2.57931238956	.	0.0	.
Hawaii_Coal	Coal	base	2030	2.62048725526	.	0.0	.
Hawaii_Coal	Coal	base	2035	2.69075891862	.	0.0	.
Hawaii_Coal	Coal	base	2040	2.75214092839	.	0.0	.
Hawaii_Coal	Coal	base	2045	2.79146709102	.	0.0	.
Hawaii_Diesel	Diesel	base	2020	10.6697913998	.	0.0	.
Hawaii_Diesel	Diesel	base	2025	11.0689979377	.	0.0	.
Hawaii_Diesel	Diesel	base	2030	11.5819552998	.	0.0	.
Hawaii_Diesel	Diesel	base	2035	12.2250024808	.	0.0	.
Hawaii_Diesel	Diesel	base	2040	12.8031724636	.	0.0	.
Hawaii_Diesel	Diesel	base	2045	13.4402011274	.	0.0	.
Hawaii_LNG	LNG	bulk_05	2020	1.26190410227	51113806.0	1.71191630295	5.0000000000000000
Hawaii_LNG	LNG	bulk_05	2025	1.31511833377	51113806.0	1.71191630295	5.0000000000000000
Hawaii_LNG	LNG	bulk_05	2030	1.38349555014	51113806.0	1.71191630295	5.0000000000000000
Hawaii_LNG	LNG	bulk_05	2035	1.46921373937	51113806.0	1.71191630295	5.0000000000000000
Hawaii_LNG	LNG	bulk_05	2040	1.54628379807	51113806.0	1.71191630295	5.0000000000000000
Hawaii_LNG	LNG	bulk_05	2045	1.63119971895	51113806.0	1.71191630295	5.0000000000000000
Hawaii_LNG	LNG	bulk_10	2020	1.26190410227	51113806.0	1.27906440669	10.0000000000000000
Hawaii_LNG	LNG	bulk_10	2025	1.31511833377	51113806.0	1.27906440669	10.0000000000000000
Hawaii_LNG	LNG	bulk_10	2030	1.38349555014	51113806.0	1.27906440669	10.0000000000000000
Hawaii_LNG	LNG	bulk_10	2035	1.46921373937	51113806.0	1.27906440669	10.0000000000000000
Hawaii_LNG	LNG	bulk_10	2040	1.54628379807	51113806.0	1.27906440669	10.0000000000000000
Hawaii_LNG	LNG	bulk_10	2045	1.63119971895	51113806.0	1.27906440669	10.0000000000000000
Hawaii_LNG	LNG	bulk_15	2020	1.26190410227	51113806.0	1.13877784832	15.0000000000000000
Hawaii_LNG	LNG	bulk_15	2025	1.31511833377	51113806.0	1.13877784832	15.0000000000000000
Hawaii_LNG	LNG	bulk_15	2030	1.38349555014	51113806.0	1.13877784832	15.0000000000000000
Hawaii_LNG	LNG	bulk_15	2035	1.46921373937	51113806.0	1.13877784832	15.0000000000000000
Hawaii_LNG	LNG	bulk_15	2040	1.54628379807	51113806.0	1.13877784832	15.0000000000000000
